Date,Time,0516-IBLC-02-0101,0403-CIRS-02-0203,0403-CIRS-02-0202,0516-IBLC-01-0182,0277-AERL-04-0403,0277-AERL-04-0403
16-02-28,18:30:00,0,1,7,7,58,12
16-02-28,18:35:00,0,2,5,7,59,14
16-02-28,18:40:00,0,1,5,7,60,10
16-02-28,18:45:00,0,2,6,5,60,11
16-02-28,18:50:00,0,1,9,7,58,11
16-02-28,18:55:00,1,0,9,7,49,11
16-02-28,19:00:00,1,0,9,8,52,11
16-02-28,19:05:00,0,0,8,8,50,11
16-02-28,19:10:00,1,0,9,9,53,9
16-02-28,19:15:00,1,0,10,8,54,11
16-02-28,19:20:00,1,0,6,12,54,6
16-02-28,19:25:00,1,0,7,11,53,7
16-02-28,19:30:00,1,0,6,14,43,8
16-02-28,19:35:00,1,0,7,21,46,7
16-02-28,19:40:00,1,0,6,24,47,8
16-02-28,19:45:00,1,0,7,29,46,7
16-02-28,19:50:00,1,0,8,28,53,6
16-02-28,19:55:00,1,0,6,21,49,6
16-02-28,20:00:00,1,0,3,23,57,7
16-02-28,20:05:00,1,0,4,24,47,10
16-02-28,20:10:00,1,1,7,27,53,10
16-02-28,20:15:00,1,0,10,37,49,7
16-02-28,20:20:00,1,1,5,22,48,7
16-02-28,20:25:00,1,0,4,24,48,8
16-02-28,20:30:00,1,0,5,28,50,9
16-02-28,20:35:00,1,1,2,36,52,7
16-02-28,20:40:00,1,0,3,33,52,7
16-02-28,20:45:00,1,0,4,19,47,9
16-02-28,20:50:00,1,0,2,22,47,10
16-02-28,20:55:00,1,0,2,22,51,6
16-02-28,21:00:00,1,1,6,20,53,6
16-02-28,21:05:00,1,0,4,22,55,4
16-02-28,21:10:00,0,0,7,18,48,5
16-02-28,21:15:00,0,0,8,21,52,6
16-02-28,21:20:00,0,0,7,26,54,4
16-02-28,21:25:00,0,0,4,25,59,3
16-02-28,21:30:00,0,0,3,31,47,5
16-02-28,21:35:00,0,1,3,26,42,5
16-02-28,21:40:00,0,0,3,26,43,4
16-02-28,21:45:00,0,0,4,19,47,3
16-02-28,21:50:00,0,0,4,20,45,4
16-02-28,21:55:00,0,0,5,19,42,4
16-02-28,22:00:00,0,0,5,16,42,3
16-02-28,22:05:00,0,1,4,13,38,2
16-02-28,22:10:00,0,1,3,18,38,2
16-02-28,22:15:00,0,0,3,18,44,2
16-02-28,22:20:00,0,0,2,18,42,4
16-02-28,22:25:00,0,0,3,13,43,6
16-02-28,22:30:00,0,0,2,9,38,4
16-02-28,22:35:00,0,0,2,11,34,7
16-02-28,22:40:00,0,0,3,7,34,4
16-02-28,22:45:00,0,0,4,7,36,4
16-02-28,22:50:00,0,0,3,7,33,5
16-02-28,22:55:00,0,0,3,7,31,8
16-02-28,23:00:00,0,0,4,5,31,3
16-02-28,23:05:00,0,0,4,5,32,3
16-02-28,23:10:00,0,0,2,5,32,2
16-02-28,23:15:00,1,0,2,5,25,3
16-02-28,23:20:00,1,0,4,5,27,4
16-02-28,23:25:00,1,0,4,4,25,4
16-02-28,23:30:00,1,0,4,4,17,3
16-02-28,23:35:00,1,0,3,3,17,4
16-02-28,23:40:00,1,0,6,2,16,3
16-02-28,23:45:00,1,0,3,2,18,3
16-02-28,23:50:00,1,0,2,2,18,3
16-02-28,23:55:00,1,0,2,1,19,3
16-02-29,0:00:00,0,0,2,0,15,3
16-02-29,0:05:00,0,0,0,0,8,2
16-02-29,0:10:00,0,0,1,0,5,3
16-02-29,0:15:00,0,0,1,0,5,3
16-02-29,0:20:00,0,0,0,0,7,4
16-02-29,0:25:00,0,0,0,0,3,4
16-02-29,0:30:00,0,0,0,0,3,3
16-02-29,0:35:00,0,0,0,0,4,4
16-02-29,0:40:00,0,0,0,0,2,3
16-02-29,0:45:00,0,0,1,0,2,3
16-02-29,0:50:00,0,0,0,0,0,3
16-02-29,0:55:00,0,0,0,0,1,3
16-02-29,1:00:00,0,1,0,0,1,1
16-02-29,1:05:00,0,1,0,0,0,2
16-02-29,1:10:00,0,0,1,0,0,2
16-02-29,1:15:00,0,0,1,0,0,2
16-02-29,1:20:00,0,0,1,0,0,2
16-02-29,1:25:00,0,0,1,0,0,3
16-02-29,1:30:00,0,0,1,0,0,3
16-02-29,1:35:00,0,0,1,0,0,2
16-02-29,1:40:00,0,0,1,0,0,2
16-02-29,1:45:00,0,0,1,0,0,3
16-02-29,1:50:00,0,0,0,0,0,3
16-02-29,1:55:00,0,0,0,0,0,3
16-02-29,2:00:00,0,0,1,0,0,2
16-02-29,2:05:00,0,0,1,0,0,3
16-02-29,2:10:00,0,0,0,0,0,3
16-02-29,2:15:00,0,0,0,0,0,3
16-02-29,2:20:00,0,0,0,0,0,4
16-02-29,2:25:00,0,0,0,0,0,4
16-02-29,2:30:00,0,0,0,0,0,4
16-02-29,2:35:00,0,0,0,0,0,4
16-02-29,2:40:00,0,0,0,0,0,4
16-02-29,2:45:00,0,0,0,0,0,4
16-02-29,2:50:00,0,0,0,0,0,4
16-02-29,2:55:00,0,0,0,0,0,4
16-02-29,3:00:00,0,0,0,0,0,2
16-02-29,3:05:00,0,0,0,0,0,2
16-02-29,3:10:00,0,0,0,0,0,2
16-02-29,3:15:00,0,0,0,0,0,3
16-02-29,3:20:00,0,0,0,0,0,3
16-02-29,3:25:00,0,0,0,0,0,3
16-02-29,3:30:00,0,0,0,0,1,3
16-02-29,3:35:00,0,0,0,0,0,4
16-02-29,3:40:00,0,0,0,0,0,4
16-02-29,3:45:00,0,0,0,0,0,4
16-02-29,3:50:00,0,0,0,0,0,4
16-02-29,3:55:00,0,0,0,0,0,4
16-02-29,4:00:00,0,0,0,0,0,1
16-02-29,4:05:00,0,0,0,0,0,2
16-02-29,4:10:00,0,0,0,0,0,2
16-02-29,4:15:00,0,0,0,0,0,2
16-02-29,4:20:00,0,0,0,0,0,2
16-02-29,4:25:00,0,0,0,0,0,3
16-02-29,4:30:00,0,0,0,0,0,3
16-02-29,4:35:00,0,0,0,0,0,3
16-02-29,4:40:00,0,0,0,0,0,3
16-02-29,4:45:00,0,0,0,0,0,3
16-02-29,4:50:00,0,0,0,0,0,3
16-02-29,4:55:00,0,0,0,0,0,3
16-02-29,5:00:00,0,0,0,0,0,2
16-02-29,5:05:00,0,0,0,0,0,2
16-02-29,5:10:00,0,0,0,0,0,2
16-02-29,5:15:00,0,0,0,0,0,2
16-02-29,5:20:00,0,0,0,0,0,3
16-02-29,5:25:00,0,0,0,0,0,3
16-02-29,5:30:00,0,0,0,0,0,3
16-02-29,5:35:00,0,0,0,0,0,3
16-02-29,5:40:00,0,0,0,0,0,3
16-02-29,5:45:00,0,0,0,0,0,3
16-02-29,5:50:00,0,0,0,0,0,3
16-02-29,5:55:00,0,0,0,0,0,3
16-02-29,6:00:00,0,0,0,0,0,1
16-02-29,6:05:00,0,0,0,0,0,1
16-02-29,6:10:00,0,0,0,0,0,1
16-02-29,6:15:00,0,0,0,0,0,2
16-02-29,6:20:00,0,0,0,0,0,2
16-02-29,6:25:00,0,0,0,0,1,2
16-02-29,6:30:00,0,0,0,0,0,2
16-02-29,6:35:00,0,0,1,0,0,4
16-02-29,6:40:00,0,1,1,0,0,3
16-02-29,6:45:00,0,1,0,0,0,3
16-02-29,6:50:00,1,0,0,0,1,3
16-02-29,6:55:00,0,0,0,0,1,4
16-02-29,7:00:00,0,0,0,0,0,6
16-02-29,7:05:00,0,0,1,0,0,3
16-02-29,7:10:00,0,0,0,0,0,3
16-02-29,7:15:00,0,0,0,0,2,4
16-02-29,7:20:00,0,0,1,0,2,4
16-02-29,7:25:00,0,0,2,0,2,4
16-02-29,7:30:00,0,0,1,0,3,4
16-02-29,7:35:00,0,0,1,0,1,4
16-02-29,7:40:00,0,1,1,3,1,4
16-02-29,7:45:00,0,1,1,5,4,6
16-02-29,7:50:00,1,1,3,10,3,6
16-02-29,7:55:00,0,4,4,24,5,5
16-02-29,8:00:00,0,2,3,48,6,4
16-02-29,8:05:00,1,0,7,67,6,4
16-02-29,8:10:00,0,2,4,68,8,3
16-02-29,8:15:00,0,1,4,66,7,4
16-02-29,8:20:00,5,1,6,73,6,7
16-02-29,8:25:00,6,4,4,72,7,9
16-02-29,8:30:00,3,5,8,66,9,8
16-02-29,8:35:00,8,7,13,76,13,8
16-02-29,8:40:00,4,3,9,78,12,9
16-02-29,8:45:00,6,3,8,72,13,8
16-02-29,8:50:00,5,9,12,74,20,11
16-02-29,8:55:00,8,8,8,74,29,9
16-02-29,9:00:00,7,6,10,81,35,14
16-02-29,9:05:00,3,4,6,106,40,19
16-02-29,9:10:00,4,2,8,116,41,22
16-02-29,9:15:00,7,3,5,108,36,17
16-02-29,9:20:00,7,4,7,108,37,22
16-02-29,9:25:00,5,4,7,111,39,25
16-02-29,9:30:00,0,4,8,112,37,30
16-02-29,9:35:00,8,5,8,111,39,31
16-02-29,9:40:00,5,5,11,116,42,34
16-02-29,9:45:00,9,7,14,111,42,31
16-02-29,9:50:00,9,9,13,107,28,29
16-02-29,9:55:00,11,22,18,118,51,38
16-02-29,10:00:00,7,19,16,115,69,34
16-02-29,10:05:00,2,4,8,103,85,27
16-02-29,10:10:00,7,7,15,112,86,30
16-02-29,10:15:00,5,5,11,106,91,34
16-02-29,10:20:00,4,7,14,121,89,38
16-02-29,10:25:00,9,4,7,124,100,50
16-02-29,10:30:00,4,6,8,121,103,40
16-02-29,10:35:00,6,7,8,127,96,42
16-02-29,10:40:00,6,7,9,125,97,47
16-02-29,10:45:00,3,6,6,124,98,50
16-02-29,10:50:00,3,5,10,122,103,51
16-02-29,10:55:00,1,21,9,83,113,52
16-02-29,11:00:00,3,9,8,77,105,50
16-02-29,11:05:00,3,5,8,79,98,43
16-02-29,11:10:00,5,5,11,110,107,46
16-02-29,11:15:00,8,4,18,111,108,49
16-02-29,11:20:00,8,4,10,111,119,48
16-02-29,11:25:00,3,4,9,117,116,49
16-02-29,11:30:00,6,3,16,113,120,60
16-02-29,11:35:00,6,6,16,116,120,57
16-02-29,11:40:00,5,3,13,120,115,59
16-02-29,11:45:00,5,1,14,112,117,58
16-02-29,11:50:00,9,5,15,113,107,51
16-02-29,11:55:00,9,15,14,57,73,58
16-02-29,12:00:00,8,8,14,28,82,51
16-02-29,12:05:00,4,3,15,13,72,47
16-02-29,12:10:00,13,5,22,12,85,41
16-02-29,12:15:00,11,5,22,15,83,47
16-02-29,12:20:00,5,7,15,20,79,56
16-02-29,12:25:00,3,8,18,19,83,50
16-02-29,12:30:00,7,6,19,19,85,55
16-02-29,12:35:00,8,10,18,17,86,56
16-02-29,12:40:00,11,8,17,16,91,54
16-02-29,12:45:00,9,12,16,15,91,51
16-02-29,12:50:00,5,11,17,17,102,52
16-02-29,12:55:00,8,20,25,35,86,47
16-02-29,13:00:00,4,14,11,87,84,48
16-02-29,13:05:00,5,7,12,100,83,43
16-02-29,13:10:00,10,9,12,113,95,46
16-02-29,13:15:00,7,8,12,118,118,54
16-02-29,13:20:00,8,9,15,115,121,47
16-02-29,13:25:00,10,7,18,116,112,48
16-02-29,13:30:00,11,5,18,113,104,51
16-02-29,13:35:00,12,11,14,121,100,49
16-02-29,13:40:00,8,7,14,117,111,45
16-02-29,13:45:00,4,5,13,115,106,52
16-02-29,13:50:00,10,16,19,108,115,49
16-02-29,13:55:00,11,38,19,47,129,57
16-02-29,14:00:00,12,12,19,39,127,48
16-02-29,14:05:00,10,2,16,23,115,38
16-02-29,14:10:00,13,8,13,19,119,42
16-02-29,14:15:00,11,4,8,17,116,47
16-02-29,14:20:00,8,5,12,19,118,46
16-02-29,14:25:00,8,4,16,18,124,51
16-02-29,14:30:00,10,5,9,20,127,50
16-02-29,14:35:00,5,4,10,24,132,50
16-02-29,14:40:00,8,5,17,24,123,50
16-02-29,14:45:00,9,7,16,23,115,53
16-02-29,14:50:00,8,9,21,29,110,57
16-02-29,14:55:00,11,24,23,36,116,51
16-02-29,15:00:00,11,15,21,56,128,59
16-02-29,15:05:00,9,15,25,87,106,56
16-02-29,15:10:00,6,8,27,91,113,53
16-02-29,15:15:00,10,11,20,103,105,46
16-02-29,15:20:00,6,8,21,104,102,53
16-02-29,15:25:00,9,7,22,95,104,49
16-02-29,15:30:00,9,7,18,98,104,49
16-02-29,15:35:00,4,12,12,100,117,50
16-02-29,15:40:00,2,9,10,106,104,48
16-02-29,15:45:00,3,5,12,102,99,51
16-02-29,15:50:00,10,6,12,107,91,51
16-02-29,15:55:00,7,20,20,103,95,53
16-02-29,16:00:00,6,15,15,106,88,42
16-02-29,16:05:00,6,11,15,106,88,47
16-02-29,16:10:00,5,13,18,113,96,39
16-02-29,16:15:00,9,13,23,116,86,43
16-02-29,16:20:00,6,11,21,108,110,45
16-02-29,16:25:00,8,11,22,83,105,47
16-02-29,16:30:00,9,15,23,55,108,43
16-02-29,16:35:00,10,14,16,49,118,43
16-02-29,16:40:00,10,12,14,47,115,40
16-02-29,16:45:00,7,9,17,48,111,43
16-02-29,16:50:00,7,11,22,33,99,41
16-02-29,16:55:00,10,15,26,30,95,35
16-02-29,17:00:00,6,10,20,25,84,30
16-02-29,17:05:00,0,7,21,26,70,25
16-02-29,17:10:00,4,6,21,32,64,27
16-02-29,17:15:00,5,8,23,31,73,27
16-02-29,17:20:00,2,5,18,30,68,25
16-02-29,17:25:00,1,5,22,30,65,24
16-02-29,17:30:00,0,8,20,34,64,27
16-02-29,17:35:00,1,8,21,35,67,25
16-02-29,17:40:00,0,8,24,31,78,27
16-02-29,17:45:00,0,7,20,33,79,27
16-02-29,17:50:00,0,7,21,34,80,29
16-02-29,17:55:00,0,7,22,37,94,26
16-02-29,18:00:00,0,6,21,41,106,23
16-02-29,18:05:00,0,9,27,38,107,18
16-02-29,18:10:00,0,5,27,43,103,20
16-02-29,18:15:00,0,5,26,54,114,17
16-02-29,18:20:00,0,3,25,52,112,19
16-02-29,18:25:00,0,7,27,57,111,19
16-02-29,18:30:00,0,5,25,55,106,21
16-02-29,18:35:00,0,3,24,57,98,19
16-02-29,18:40:00,0,5,26,56,93,21
16-02-29,18:45:00,0,4,22,53,96,20
16-02-29,18:50:00,0,3,27,51,95,26
16-02-29,18:55:00,0,3,27,50,93,29
16-02-29,19:00:00,0,2,23,51,101,20
16-02-29,19:05:00,0,2,23,51,103,17
16-02-29,19:10:00,0,5,17,51,90,16
16-02-29,19:15:00,1,4,14,50,92,17
16-02-29,19:20:00,0,2,13,45,93,16
16-02-29,19:25:00,0,3,13,46,100,20
16-02-29,19:30:00,0,4,16,47,100,21
16-02-29,19:35:00,0,3,13,47,98,18
16-02-29,19:40:00,0,4,12,50,99,20
16-02-29,19:45:00,0,4,13,49,98,20
16-02-29,19:50:00,0,2,14,49,102,15
16-02-29,19:55:00,0,2,11,46,100,14
16-02-29,20:00:00,0,3,13,49,103,17
16-02-29,20:05:00,0,1,12,28,112,19
16-02-29,20:10:00,1,2,12,26,116,17
16-02-29,20:15:00,1,2,13,36,117,17
16-02-29,20:20:00,0,3,10,38,108,19
16-02-29,20:25:00,0,1,10,35,104,19
16-02-29,20:30:00,0,1,13,37,95,21
16-02-29,20:35:00,0,0,12,34,96,17
16-02-29,20:40:00,0,0,12,30,92,17
16-02-29,20:45:00,0,2,10,23,91,18
16-02-29,20:50:00,0,0,9,23,85,20
16-02-29,20:55:00,0,2,10,24,74,16
16-02-29,21:00:00,1,5,7,20,68,10
16-02-29,21:05:00,0,0,9,15,61,10
16-02-29,21:10:00,0,1,12,13,56,8
16-02-29,21:15:00,0,0,11,11,50,8
16-02-29,21:20:00,0,0,11,11,43,7
16-02-29,21:25:00,0,0,10,8,42,6
16-02-29,21:30:00,0,0,12,8,41,7
16-02-29,21:35:00,0,2,12,6,37,7
16-02-29,21:40:00,0,2,11,7,40,6
16-02-29,21:45:00,0,1,12,9,44,8
16-02-29,21:50:00,1,1,10,9,45,10
16-02-29,21:55:00,0,2,9,8,41,10
16-02-29,22:00:00,0,2,10,12,46,8
16-02-29,22:05:00,0,2,5,11,36,8
16-02-29,22:10:00,0,1,5,13,35,7
16-02-29,22:15:00,0,0,8,12,36,6
16-02-29,22:20:00,0,0,4,13,32,8
16-02-29,22:25:00,0,2,7,17,33,7
16-02-29,22:30:00,1,0,8,17,35,6
16-02-29,22:35:00,0,1,7,13,36,8
16-02-29,22:40:00,0,0,5,15,38,6
16-02-29,22:45:00,0,2,3,15,34,6
16-02-29,22:50:00,1,1,3,16,37,5
16-02-29,22:55:00,0,1,3,16,37,7
16-02-29,23:00:00,1,0,2,16,35,5
16-02-29,23:05:00,1,0,4,14,36,6
16-02-29,23:10:00,0,0,3,14,28,7
16-02-29,23:15:00,0,0,2,14,21,4
16-02-29,23:20:00,0,0,2,16,18,5
16-02-29,23:25:00,0,0,3,16,20,5
16-02-29,23:30:00,0,0,2,14,22,4
16-02-29,23:35:00,0,0,4,13,22,4
16-02-29,23:40:00,0,1,3,11,23,5
16-02-29,23:45:00,0,0,2,11,20,4
16-02-29,23:50:00,0,0,1,12,21,5
16-02-29,23:55:00,0,0,4,11,22,5
16-03-01,0:00:00,0,0,2,8,23,9
16-03-01,0:05:00,1,0,0,6,7,16
16-03-01,0:10:00,1,0,0,3,11,16
16-03-01,0:15:00,1,0,1,4,12,16
16-03-01,0:20:00,1,0,1,3,10,18
16-03-01,0:25:00,1,0,2,4,8,17
16-03-01,0:30:00,1,0,2,4,6,16
16-03-01,0:35:00,1,1,1,2,6,16
16-03-01,0:40:00,1,0,1,4,6,16
16-03-01,0:45:00,1,0,2,1,5,16
16-03-01,0:50:00,1,0,0,1,3,16
16-03-01,0:55:00,1,0,0,1,3,17
16-03-01,1:00:00,1,0,0,1,2,17
16-03-01,1:05:00,1,0,0,1,2,17
16-03-01,1:10:00,1,0,1,0,1,16
16-03-01,1:15:00,1,0,0,0,1,16
16-03-01,1:20:00,1,0,0,0,1,16
16-03-01,1:25:00,1,0,0,0,1,17
16-03-01,1:30:00,1,0,0,0,1,17
16-03-01,1:35:00,1,0,0,0,2,17
16-03-01,1:40:00,1,0,0,0,2,17
16-03-01,1:45:00,1,0,0,0,1,17
16-03-01,1:50:00,1,0,0,0,1,17
16-03-01,1:55:00,1,0,0,0,1,17
16-03-01,2:00:00,1,0,0,0,1,17
16-03-01,2:05:00,1,0,0,0,0,17
16-03-01,2:10:00,1,0,0,0,0,18
16-03-01,2:15:00,1,0,0,0,0,17
16-03-01,2:20:00,1,0,0,0,0,17
16-03-01,2:25:00,1,0,0,0,0,17
16-03-01,2:30:00,1,0,0,1,0,17
16-03-01,2:35:00,1,0,0,1,0,17
16-03-01,2:40:00,1,0,0,1,0,17
16-03-01,2:45:00,1,0,0,0,1,17
16-03-01,2:50:00,1,0,0,0,1,18
16-03-01,2:55:00,1,0,0,0,1,17
16-03-01,3:00:00,1,0,0,0,0,17
16-03-01,3:05:00,1,0,0,1,0,17
16-03-01,3:10:00,1,0,0,1,0,17
16-03-01,3:15:00,1,0,0,0,0,17
16-03-01,3:20:00,1,0,0,0,0,17
16-03-01,3:25:00,1,0,0,0,0,17
16-03-01,3:30:00,1,0,0,0,0,17
16-03-01,3:35:00,1,0,0,0,0,17
16-03-01,3:40:00,1,0,0,0,0,17
16-03-01,3:45:00,1,0,0,0,0,17
16-03-01,3:50:00,1,0,0,0,0,17
16-03-01,3:55:00,1,0,0,0,0,18
16-03-01,4:00:00,0,0,0,0,1,5
16-03-01,4:05:00,0,0,0,0,0,6
16-03-01,4:10:00,0,0,0,0,1,5
16-03-01,4:15:00,0,0,0,0,0,4
16-03-01,4:20:00,0,0,0,0,0,5
16-03-01,4:25:00,0,0,0,0,0,4
16-03-01,4:30:00,0,0,0,0,0,4
16-03-01,4:35:00,0,0,0,0,0,4
16-03-01,4:40:00,0,0,0,0,0,4
16-03-01,4:45:00,0,0,0,0,0,4
16-03-01,4:50:00,0,0,0,0,0,5
16-03-01,4:55:00,0,0,0,0,0,4
16-03-01,5:00:00,0,0,0,0,0,4
16-03-01,5:05:00,0,0,0,0,1,4
16-03-01,5:10:00,0,0,0,0,1,4
16-03-01,5:15:00,0,0,0,0,0,5
16-03-01,5:20:00,0,0,0,1,0,3
16-03-01,5:25:00,0,0,0,0,0,4
16-03-01,5:30:00,0,0,0,0,0,5
16-03-01,5:35:00,0,0,0,0,0,5
16-03-01,5:40:00,0,0,0,0,0,5
16-03-01,5:45:00,0,0,0,0,0,4
16-03-01,5:50:00,0,0,0,0,0,4
16-03-01,5:55:00,0,0,1,0,0,4
16-03-01,6:00:00,0,0,0,0,0,4
16-03-01,6:05:00,0,0,0,0,0,4
16-03-01,6:10:00,0,0,0,0,0,4
16-03-01,6:15:00,0,0,0,0,0,4
16-03-01,6:20:00,0,0,0,0,0,4
16-03-01,6:25:00,0,0,0,0,0,4
16-03-01,6:30:00,0,0,0,0,1,4
16-03-01,6:35:00,0,0,0,0,0,4
16-03-01,6:40:00,0,1,0,0,0,4
16-03-01,6:45:00,0,0,1,0,0,6
16-03-01,6:50:00,0,0,1,0,0,6
16-03-01,6:55:00,0,0,2,0,2,6
16-03-01,7:00:00,0,0,1,0,2,5
16-03-01,7:05:00,0,0,1,0,1,5
16-03-01,7:10:00,0,0,2,0,1,5
16-03-01,7:15:00,0,0,1,0,2,6
16-03-01,7:20:00,0,0,3,1,3,5
16-03-01,7:25:00,0,0,3,2,2,6
16-03-01,7:30:00,0,1,3,7,3,6
16-03-01,7:35:00,0,1,1,7,5,6
16-03-01,7:40:00,0,1,1,8,4,6
16-03-01,7:45:00,0,0,6,16,7,6
16-03-01,7:50:00,0,0,3,33,11,8
16-03-01,7:55:00,0,0,2,58,9,7
16-03-01,8:00:00,1,2,3,93,16,4
16-03-01,8:05:00,1,2,4,106,29,7
16-03-01,8:10:00,1,2,2,111,34,4
16-03-01,8:15:00,1,0,4,127,33,6
16-03-01,8:20:00,0,1,5,131,37,4
16-03-01,8:25:00,5,1,6,134,38,6
16-03-01,8:30:00,3,3,7,136,41,8
16-03-01,8:35:00,2,0,1,141,44,6
16-03-01,8:40:00,3,2,4,148,37,8
16-03-01,8:45:00,9,2,1,149,42,9
16-03-01,8:50:00,6,3,5,153,42,6
16-03-01,8:55:00,5,2,4,149,47,11
16-03-01,9:00:00,6,6,6,147,51,10
16-03-01,9:05:00,7,4,10,149,63,11
16-03-01,9:10:00,5,4,12,63,75,18
16-03-01,9:15:00,5,6,9,29,68,20
16-03-01,9:20:00,5,8,12,17,65,19
16-03-01,9:25:00,3,8,13,19,73,18
16-03-01,9:30:00,1,5,11,36,75,22
16-03-01,9:35:00,7,11,16,66,89,32
16-03-01,9:40:00,6,4,9,81,84,32
16-03-01,9:45:00,6,3,8,92,79,35
16-03-01,9:50:00,7,7,9,95,91,37
16-03-01,9:55:00,6,5,9,99,89,34
16-03-01,10:00:00,5,4,13,101,85,41
16-03-01,10:05:00,4,3,12,105,81,43
16-03-01,10:10:00,4,5,7,105,83,48
16-03-01,10:15:00,4,2,9,97,74,58
16-03-01,10:20:00,9,3,10,96,75,49
16-03-01,10:25:00,15,5,7,99,78,54
16-03-01,10:30:00,11,6,6,101,80,53
16-03-01,10:35:00,7,2,4,100,80,50
16-03-01,10:40:00,11,6,6,101,78,57
16-03-01,10:45:00,7,5,11,105,76,50
16-03-01,10:50:00,8,11,16,51,90,57
16-03-01,10:55:00,8,12,19,52,81,59
16-03-01,11:00:00,8,10,9,57,103,67
16-03-01,11:05:00,5,11,11,70,112,58
16-03-01,11:10:00,10,9,8,75,104,57
16-03-01,11:15:00,8,8,14,74,97,50
16-03-01,11:20:00,11,6,12,75,99,48
16-03-01,11:25:00,15,10,11,77,107,49
16-03-01,11:30:00,8,9,11,81,111,51
16-03-01,11:35:00,3,8,10,86,112,51
16-03-01,11:40:00,5,6,15,85,113,49
16-03-01,11:45:00,5,6,10,90,116,58
16-03-01,11:50:00,6,7,8,89,106,55
16-03-01,11:55:00,10,5,13,86,112,62
16-03-01,12:00:00,10,6,13,82,112,58
16-03-01,12:05:00,5,4,10,79,117,60
16-03-01,12:10:00,-,-,-,-,-,-
16-03-01,12:15:00,-,-,-,-,-,-
16-03-01,12:20:00,-,-,-,-,-,-
16-03-01,12:25:00,-,-,-,-,-,-
16-03-01,12:30:00,-,-,-,-,-,-
16-03-01,12:35:00,-,-,-,-,-,-
16-03-01,12:40:00,-,-,-,-,-,-
16-03-01,12:45:00,-,-,-,-,-,-
16-03-01,12:50:00,-,-,-,-,-,-
16-03-01,12:55:00,-,-,-,-,-,-
16-03-01,13:00:00,-,-,-,-,-,-
16-03-01,13:05:00,-,-,-,-,-,-
16-03-01,13:10:00,-,-,-,-,-,-
16-03-01,13:15:00,-,-,-,-,-,-
16-03-01,13:20:00,-,-,-,-,-,-
16-03-01,13:25:00,-,-,-,-,-,-
16-03-01,13:30:00,-,-,-,-,-,-
16-03-01,13:35:00,-,-,-,-,-,-
16-03-01,13:40:00,-,-,-,-,-,-
16-03-01,13:45:00,-,-,-,-,-,-
16-03-01,13:50:00,-,-,-,-,-,-
16-03-01,13:55:00,-,-,-,-,-,-
16-03-01,14:00:00,-,-,-,-,-,-
16-03-01,14:05:00,-,-,-,-,-,-
16-03-01,14:10:00,-,-,-,-,-,-
16-03-01,14:15:00,9,7,8,95,73,52
16-03-01,14:20:00,13,15,10,95,78,52
16-03-01,14:25:00,8,7,10,93,79,52
16-03-01,14:30:00,3,6,11,97,83,52
16-03-01,14:35:00,3,7,9,98,88,49
16-03-01,14:40:00,8,5,12,95,84,50
16-03-01,14:45:00,8,4,12,102,81,54
16-03-01,14:50:00,4,5,12,101,76,50
16-03-01,14:55:00,6,4,11,102,75,54
16-03-01,15:00:00,4,5,9,106,80,58
16-03-01,15:05:00,5,6,8,103,84,58
16-03-01,15:10:00,6,12,8,97,89,53
16-03-01,15:15:00,2,8,10,99,76,60
16-03-01,15:20:00,2,11,12,103,79,51
16-03-01,15:25:00,2,7,13,45,88,63
16-03-01,15:30:00,7,20,13,58,83,55
16-03-01,15:35:00,8,15,19,79,74,56
16-03-01,15:40:00,9,9,20,92,68,60
16-03-01,15:45:00,7,9,22,90,71,53
16-03-01,15:50:00,5,10,18,93,63,57
16-03-01,15:55:00,5,9,23,95,63,49
16-03-01,16:00:00,11,10,26,91,53,40
16-03-01,16:05:00,3,4,19,93,47,35
16-03-01,16:10:00,11,2,23,87,65,34
16-03-01,16:15:00,9,2,22,81,50,35
16-03-01,16:20:00,7,4,22,85,50,35
16-03-01,16:25:00,10,1,19,85,52,34
16-03-01,16:30:00,5,1,17,88,58,32
16-03-01,16:35:00,2,4,18,83,55,34
16-03-01,16:40:00,7,7,19,43,67,37
16-03-01,16:45:00,8,5,22,32,54,30
16-03-01,16:50:00,9,5,23,22,53,34
16-03-01,16:55:00,5,11,18,18,59,30
16-03-01,17:00:00,6,9,26,11,61,30
16-03-01,17:05:00,4,6,26,11,64,23
16-03-01,17:10:00,1,6,32,10,72,22
16-03-01,17:15:00,1,5,29,7,69,23
16-03-01,17:20:00,,3,33,8,61,22
16-03-01,17:25:00,1,3,31,10,65,16
16-03-01,17:30:00,,3,25,9,60,19
16-03-01,17:35:00,,1,24,10,67,19
16-03-01,17:40:00,,1,29,11,69,20
16-03-01,17:45:00,,2,27,12,73,19
16-03-01,17:50:00,,2,23,14,72,15
16-03-01,17:55:00,,9,37,15,73,15
16-03-01,18:00:00,,2,31,16,85,12
16-03-01,18:05:00,,3,30,16,78,11
16-03-01,18:10:00,,4,35,18,82,14
16-03-01,18:15:00,1,3,21,17,77,13
16-03-01,18:20:00,2,3,25,13,90,15
16-03-01,18:25:00,1,11,20,13,101,12
16-03-01,18:30:00,2,8,21,11,107,13
16-03-01,18:35:00,,6,25,14,103,13
16-03-01,18:40:00,,5,20,16,98,18
16-03-01,18:45:00,,2,24,19,91,16
